uniqueid,dateofbite,species,breed,age,gender,spayneuter,borough,zipcode,year
339,2018-06-23,DOG,UNCERTAIN,,U,False,Brooklyn,11237,2018
340,2018-06-23,DOG,PETITE GOLDEN DOODLE,4,M,True,Brooklyn,11201,2018
341,2018-06-21,DOG,Pit Bull,,U,False,Brooklyn,11226,2018
342,2018-06-23,DOG,Yorkshire Terrier,4,M,False,Brooklyn,11235,2018
343,2018-06-23,DOG,UNKNOWN,,U,False,Brooklyn,112,2018
344,2018-06-22,DOG,Golden Retriever,,U,False,Brooklyn,11215,2018
345,2018-06-16,DOG,UNKNOWN,,U,False,Brooklyn,11224,2018
346,2018-07-04,DOG,Yorkshire Terrier,8,M,False,Brooklyn,11236,2018
347,2018-07-04,DOG,Pit Bull,,U,False,Brooklyn,11233,2018
348,2018-07-04,DOG,German Shepherd,,U,False,Brooklyn,11216,2018
349,2018-07-03,DOG,HOUND MIX,2,M,True,Brooklyn,11209,2018
350,2018-07-05,DOG,"Bull Dog, English",11,M,True,Brooklyn,11234,2018
351,2018-07-04,DOG,SMALL DOG,,U,False,Brooklyn,11236,2018
352,2018-07-06,DOG,LARGE MIXED BREED,2,M,False,Brooklyn,11208,2018
353,2018-07-06,DOG,MEDIUM MIXED BREED,2,F,True,Brooklyn,11203,2018
354,2018-06-22,DOG,Pit Bull,,U,False,Brooklyn,11233,2018
355,2018-06-26,DOG,,,U,False,Brooklyn,11234,2018
356,2018-06-24,DOG,"Poodle, Standard",,U,False,Brooklyn,11230,2018
357,2018-06-21,DOG,SHEPERD,,U,False,Brooklyn,11229,2018
358,2018-06-25,DOG,UNKNOWN,,M,False,Brooklyn,11207,2018
359,2018-06-27,DOG,,,U,False,Brooklyn,11237,2018
360,2018-06-25,DOG,Pit Bull,,U,False,Brooklyn,11223,2018
361,2018-06-27,DOG,LABRADOR X,,U,False,Brooklyn,11219,2018
362,2018-06-29,DOG,Dachshund Smooth Coat,2,F,True,Brooklyn,11236,2018
363,2018-07-09,DOG,LARGE MIXED BREED,5,M,False,Brooklyn,11208,2018
364,2018-06-28,DOG,UNCERTAIN,,U,False,Brooklyn,11226,2018
365,2018-07-04,DOG,Pomeranian,8,M,False,Brooklyn,11223,2018
366,2018-07-05,DOG,SPANIEL/POODLE MIX,12,M,True,Brooklyn,11217,2018
367,2018-07-03,DOG,Jack Russ,,U,False,Brooklyn,11216,2018
368,2018-06-28,DOG,Jack Russ,1,M,True,Brooklyn,11234,2018
369,2018-07-03,DOG,,,U,False,Brooklyn,11210,2018
370,2018-05-21,DOG,Pit Bull,,U,False,Brooklyn,11207,2018
371,2018-06-30,DOG,UNKNOWN,,U,False,Brooklyn,11220,2018
372,2018-07-07,DOG,MIXED,,U,False,Brooklyn,11215,2018
373,2018-06-11,DOG,RETREIVER,,U,False,Brooklyn,11230,2018
374,2018-07-07,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11203,2018
375,2018-07-05,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11203,2018
376,2018-07-09,DOG,American Pit Bull Mix / Pit Bull Mix,,U,False,Brooklyn,11214,2018
377,2018-07-14,DOG,Alaskan Klee Kai,4,M,True,Brooklyn,11225,2018
378,2018-07-10,DOG,"Bull Dog, English",8,M,True,Brooklyn,11249,2018
379,2018-07-12,DOG,Bull Terrier,8,F,True,Brooklyn,11234,2018
380,2018-07-10,DOG,Pit Bull,,U,False,Brooklyn,0,2018
381,2018-07-14,DOG,Cocker Spaniel,,U,False,Brooklyn,11214,2018
382,2018-07-10,DOG,SMALL DOG,,U,False,Brooklyn,11223,2018
383,2018-07-17,DOG,UNKNOWN,,U,False,Brooklyn,11223,2018
384,2018-07-01,DOG,CHOW CHOW/GOLDEN RETRIEVER X,3,F,False,Brooklyn,11220,2018
385,2018-07-04,DOG,German Shepherd,,U,False,Brooklyn,11209,2018
386,2018-07-17,DOG,Golden Retriever,3,M,True,Brooklyn,11209,2018
387,2018-07-18,DOG,Shih Tzu,7,M,True,Brooklyn,11229,2018
388,2018-07-15,DOG,Yorkshire Terrier,,U,False,Brooklyn,11204,2018
389,2018-07-16,DOG,Pit Bull,,U,False,Brooklyn,0,2018
390,2018-07-19,DOG,AUSTRALIAN TERRIER X,12,M,False,Brooklyn,11222,2018
391,2018-06-23,DOG,American Staffordshire Terrier,,U,False,Brooklyn,11221,2018
392,2018-07-17,DOG,GERMAN SHEPHERD/GOLDEN RETRIEVER X,,U,False,Brooklyn,0,2018
393,2018-07-15,DOG,CORGI,,U,False,Brooklyn,0,2018
394,2018-07-19,DOG,Pit Bull,,U,False,Brooklyn,11209,2018
395,2018-07-19,DOG,SHIH TZU X,10,M,True,Brooklyn,0,2018
396,2018-07-20,DOG,German Shepherd,10,M,False,Brooklyn,11226,2018
397,2018-07-07,DOG,UNKNOWN,,U,False,Brooklyn,11216,2018
398,2018-06-21,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11212,2018
399,2018-07-22,DOG,HUSKY,,U,False,Brooklyn,11219,2018
400,2018-07-21,DOG,Labrador Retriever,,U,False,Brooklyn,11234,2018
401,2018-07-13,DOG,GOLDEN RETRIEVER X,1,M,True,Brooklyn,11232,2018
402,2018-07-14,DOG,UNCERTAIN,,U,False,Brooklyn,11204,2018
403,2018-07-25,DOG,COLLIE MIX,9,M,True,Brooklyn,11237,2018
404,2018-07-24,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11229,2018
405,2018-07-04,DOG,ROTTWEILER MIX,7,M,True,Brooklyn,11221,2018
406,2018-07-22,DOG,Shih Tzu,4,M,False,Brooklyn,11216,2018
407,2018-07-20,DOG,GOLDEN DOODLE,5,F,True,Brooklyn,0,2018
408,2018-07-12,DOG,UNKNOWN,,U,False,Brooklyn,0,2018
409,2018-07-16,DOG,UNKNOWN,,U,False,Brooklyn,11218,2018
410,2018-07-28,DOG,LARGE TERRIER CROSS,4,M,False,Brooklyn,11213,2018
411,2018-07-28,DOG,LARGE TERRIER CROSS,4,M,False,Brooklyn,11213,2018
412,2018-07-27,DOG,UNKNOWN,,U,False,Brooklyn,0,2018
413,2018-07-26,DOG,UNKNOWN,,U,False,Brooklyn,11223,2018
414,2018-07-28,DOG,MORKIE,,U,False,Brooklyn,11207,2018
415,2018-07-29,DOG,,,U,False,Brooklyn,11235,2018
416,2018-07-28,DOG,UNKNOWN,,U,False,Brooklyn,11215,2018
417,2018-07-24,DOG,Borzoi,,U,True,Brooklyn,11235,2018
418,2018-07-24,DOG,Borzoi,,U,False,Brooklyn,11235,2018
419,2018-07-18,DOG,Labrador Retriever Crossbreed,3,M,True,Brooklyn,11220,2018
420,2018-07-23,DOG,,,U,False,Brooklyn,11226,2018
421,2018-07-31,DOG,SHIH TZU X,10,M,True,Brooklyn,11223,2018
422,2018-07-28,DOG,Pit Bull,,U,False,Brooklyn,11207,2018
423,2018-07-21,DOG,TERRIER MIX,4,M,True,Brooklyn,11210,2018
424,2018-07-21,DOG,Chihuahua,,U,False,Brooklyn,11238,2018
425,2018-07-25,DOG,Shih Tzu,,U,False,Brooklyn,11214,2018
426,2018-07-24,DOG,UNCERTAIN,,U,False,Brooklyn,11210,2018
427,2018-07-24,DOG,UNCERTAIN,,U,False,Brooklyn,11210,2018
428,2018-07-24,DOG,UNCERTAIN,,U,False,Brooklyn,11210,2018
429,2018-07-23,DOG,UNKNOWN,,U,False,Brooklyn,11209,2018
430,2018-07-18,DOG,Pit Bull,,U,False,Brooklyn,11214,2018
431,2018-07-28,DOG,UNKNOWN,,U,False,Brooklyn,0,2018
432,2018-07-20,DOG,SHAR-PEI X,,U,False,Brooklyn,11226,2018
433,2018-07-26,DOG,Maltese,4,M,True,Brooklyn,11236,2018
434,2018-07-26,DOG,UNCERTAIN,,U,False,Brooklyn,11205,2018
435,2018-07-27,DOG,SHIH TZU X,7,F,True,Brooklyn,11209,2018
436,2018-07-31,DOG,Pit Bull,,U,False,Brooklyn,11209,2018
437,2018-08-04,DOG,Bichon Frise,,U,False,Brooklyn,11234,2018
438,2018-08-06,DOG,American Pit Bull Mix / Pit Bull Mix,,U,False,Brooklyn,11207,2018
439,2018-07-25,DOG,Shih Tzu,,U,False,Brooklyn,11209,2018
440,2018-07-29,DOG,HOUND X,2,F,True,Brooklyn,11208,2018
441,2018-08-03,DOG,"Poodle, Standard",,U,False,Brooklyn,11220,2018
442,2018-08-03,DOG,Shih Tzu,,U,False,Brooklyn,11236,2018
443,2018-07-26,DOG,MIXED,11M,M,True,Brooklyn,11238,2018
444,2018-08-04,DOG,Greyhound,9,F,True,Brooklyn,11209,2018
445,2018-07-01,DOG,UNCERTAIN,,U,False,Brooklyn,0,2018
446,2018-08-04,DOG,Beagle,,U,False,Brooklyn,11223,2018
447,2018-08-01,DOG,Pit Bull,,U,False,Brooklyn,11207,2018
448,2018-08-10,DOG,Staffordshire Bull Terrier,3,M,False,Brooklyn,11211,2018
449,2018-08-05,DOG,LABRADOR / SHEPHERD MIX,8,F,True,Brooklyn,11220,2018
450,2018-08-13,DOG,Chihuahua Crossbreed,6,M,True,Brooklyn,11220,2018
451,2018-08-06,DOG,UNCERTAIN,,U,False,Brooklyn,11215,2018
452,2018-08-03,DOG,TERRIER,,U,False,Brooklyn,11209,2018
453,2018-08-15,DOG,Chihuahua,,U,False,Brooklyn,11233,2018
454,2018-08-10,DOG,UNKNOWN,,U,False,Brooklyn,0,2018
455,2018-08-11,DOG,Pit Bull,,U,False,Brooklyn,11226,2018
456,2018-08-05,DOG,UNKNOWN,,U,False,Brooklyn,0,2018
457,2018-08-10,DOG,Pit Bull,,U,False,Brooklyn,11231,2018
458,2018-08-10,DOG,Pit Bull,,U,False,Brooklyn,11231,2018
459,2018-06-21,DOG,UNKNOWN,,U,False,Brooklyn,11211,2018
460,2018-07-30,DOG,"Bull Dog, English",2,F,False,Brooklyn,11237,2018
461,2018-07-28,DOG,Pit Bull,,U,False,Brooklyn,11236,2018
462,2018-08-18,DOG,BEAGLE MIX,5,M,True,Brooklyn,11215,2018
463,2018-08-16,DOG,UNCERTAIN,,U,False,Brooklyn,11224,2018
464,2018-08-19,DOG,LARGE MIXED BREED,7,M,False,Brooklyn,11206,2018
465,2018-08-14,DOG,Chihuahua,,U,False,Brooklyn,11228,2018
466,2018-08-15,DOG,Miniature Pinscher,,U,False,Brooklyn,11209,2018
467,2018-08-16,DOG,ENGLISH POINTER,5,M,False,Brooklyn,11207,2018
468,2018-08-18,DOG,Shih Tzu,,U,False,Brooklyn,11210,2018
469,2018-08-19,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11226,2018
470,2018-08-17,DOG,Shih Tzu,,U,False,Brooklyn,11204,2018
471,2018-07-28,DOG,"Shar-Pei, Chinese",4,M,True,Brooklyn,11216,2018
472,2018-08-19,DOG,LARGE MIXED BREED,2,U,False,Brooklyn,11216,2018
473,2018-08-13,DOG,Shiba Inu,4M,M,False,Brooklyn,11219,2018
474,2018-08-21,DOG,German Shepherd Crossbreed,5 YRS,M,True,Brooklyn,11204,2018
475,2018-08-22,DOG,SHEPERD,,U,False,Brooklyn,11249,2018
476,2018-08-17,DOG,,,U,False,Brooklyn,0,2018
477,2018-08-18,DOG,,,U,False,Brooklyn,11234,2018
478,2018-08-18,DOG,,,U,False,Brooklyn,11229,2018
479,2018-08-23,DOG,American Pit Bull Terrier/Pit Bull,1,M,False,Brooklyn,11220,2018
480,2018-08-23,DOG,,,U,False,Brooklyn,11234,2018
481,2018-08-23,DOG,Golden Retriever,,U,False,Brooklyn,11234,2018
482,2018-08-20,DOG,Mixed/Other,2,F,True,Brooklyn,11226,2018
483,2018-08-18,DOG,Bull dog,,U,False,Brooklyn,11220,2018
484,2018-08-23,DOG,Pit Bull,,U,False,Brooklyn,11212,2018
485,2018-08-28,DOG,Mixed/Other,,M,False,Brooklyn,11230,2018
486,2018-08-25,DOG,MIXED BREED,,U,False,Brooklyn,11201,2018
487,2018-07-15,DOG,UNKNOWN,,U,False,Brooklyn,0,2018
488,2018-08-15,DOG,American Pit Bull Mix / Pit Bull Mix,7,F,False,Brooklyn,11236,2018
489,2018-07-29,DOG,UNKNOWN,,U,False,Brooklyn,11220,2018
490,2018-08-31,DOG,Pit Bull,2 YRS,M,False,Brooklyn,11222,2018
491,2018-08-27,DOG,Pit Bull,,U,False,Brooklyn,0,2018
492,2018-08-30,DOG,German Shepherd Crossbreed,5,F,True,Brooklyn,11208,2018
493,2018-08-29,DOG,PIT BULL/BOXER MIX,3,M,True,Brooklyn,0,2018
494,2018-08-25,DOG,BICHON FRISE/CAVALIER KING CHARLES MIX,4,M,True,Brooklyn,11209,2018
495,2018-09-02,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11212,2018
496,2018-08-21,DOG,Pit Bull,,U,False,Brooklyn,11213,2018
497,2018-08-31,DOG,Pit Bull,1,F,False,Brooklyn,11222,2018
498,2018-08-18,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11224,2018
499,2018-08-27,DOG,Pit Bull,,U,False,Brooklyn,11232,2018
500,2018-08-29,DOG,German Shepherd,8 YRS,M,False,Brooklyn,11235,2018
501,2018-09-01,DOG,LARGE MIXED BREED,2,M,False,Brooklyn,11230,2018
502,2018-09-05,DOG,"Collie, Rough Coat",3 YRS,M,False,Brooklyn,11207,2018
503,2018-08-25,DOG,Shih Tzu,5,M,True,Brooklyn,11215,2018
504,2018-09-06,DOG,SMALL MIXED BREED,3,M,False,Brooklyn,11208,2018
505,2018-09-06,DOG,UNKNOWN,,U,False,Brooklyn,11222,2018
506,2018-08-29,DOG,LABRADOR / SHEPHERD MIX,10,M,True,Brooklyn,11237,2018
507,2018-08-06,DOG,AMERICAN BULLY,,U,False,Brooklyn,11224,2018
508,2018-08-30,DOG,Maltese,,U,False,Brooklyn,11201,2018
509,2018-09-07,DOG,Pit Bull,,U,False,Brooklyn,0,2018
510,2018-09-03,DOG,BASENJI,10 YRS,M,False,Brooklyn,11239,2018
511,2018-08-31,DOG,MIXED BREED,4,F,True,Brooklyn,11201,2018
512,2018-09-11,DOG,Pit Bull,,M,False,Brooklyn,11223,2018
513,2018-08-31,DOG,YORKIE/SCHNAUZER X,7,M,False,Brooklyn,11230,2018
514,2018-09-09,DOG,LARGE MIXED BREED,7M,M,False,Brooklyn,11234,2018
515,2018-09-11,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11228,2018
516,2018-09-10,DOG,LARGE MIXED BREED,3,M,False,Brooklyn,11225,2018
517,2018-09-07,DOG,,,U,False,Brooklyn,11205,2018
518,2018-08-31,DOG,,,U,False,Brooklyn,0,2018
519,2018-09-07,DOG,CORGI-DACHSHUND X,4,M,True,Brooklyn,11231,2018
520,2018-09-14,DOG,POINTER MIX,5,M,True,Brooklyn,11223,2018
521,2018-09-09,DOG,German Shepherd Crossbreed,12,F,False,Brooklyn,11220,2018
522,2018-08-24,DOG,Shiba Inu,6,M,False,Brooklyn,11228,2018
523,2018-09-11,DOG,MIXED BREED,,U,False,Brooklyn,0,2018
524,2018-09-15,DOG,MIXED BREED,2,F,False,Brooklyn,11208,2018
525,2018-09-17,DOG,MEDIUM MIXED BREED,6,F,False,Brooklyn,11208,2018
526,2018-09-06,DOG,Tibetan Terrier,14,M,True,Brooklyn,11231,2018
527,2018-09-11,DOG,German Shepherd,11,M,True,Brooklyn,11235,2018
528,2018-09-14,DOG,German Shepherd,,U,False,Brooklyn,0,2018
529,2018-09-14,DOG,UNKNOWN,,U,False,Brooklyn,0,2018
530,2018-09-02,DOG,UNKNOWN,,U,False,Brooklyn,11218,2018
531,2018-08-31,DOG,Bull dog,,U,False,Brooklyn,11225,2018
532,2018-09-03,DOG,Jack Russ,,U,False,Brooklyn,11214,2018
533,2018-09-11,DOG,UNKNOWN,,U,False,Brooklyn,0,2018
534,2018-09-14,DOG,German Shepherd,,M,True,Brooklyn,11229,2018
535,2018-07-23,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11207,2018
536,2018-07-23,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11207,2018
537,2018-09-18,DOG,SHEPERD,,U,False,Brooklyn,11233,2018
538,2018-09-16,DOG,UNKNOWN,,U,False,Brooklyn,0,2018
539,2018-09-16,DOG,UNKNOWN,,U,False,Brooklyn,0,2018
540,2018-08-16,DOG,Siberian Husky,5M,M,False,Brooklyn,11232,2018
541,2018-09-11,DOG,UNKNOWN,,U,False,Brooklyn,11211,2018
542,2018-09-17,DOG,Wheaton Terrier,11M,M,False,Brooklyn,11235,2018
543,2018-09-18,DOG,Chihuahua,1,M,True,Brooklyn,11208,2018
544,2018-09-23,DOG,UNKNOWN,,U,False,Brooklyn,11212,2018
545,2018-09-22,DOG,German Shepherd,3,M,False,Brooklyn,11218,2018
546,2018-09-25,DOG,UNKNOWN,,U,False,Brooklyn,0,2018
547,2018-09-25,DOG,Pit Bull,,U,False,Brooklyn,11207,2018
548,2018-09-26,DOG,Cane Corso,,U,False,Brooklyn,11223,2018
549,2018-09-27,DOG,Pit Bull,6,M,False,Brooklyn,11225,2018
550,2018-09-27,DOG,UNKNOWN,,U,False,Brooklyn,0,2018
551,2018-09-30,DOG,German Shepherd,4,M,True,Brooklyn,0,2018
552,2018-09-17,DOG,Doberman Pinscher,8,M,True,Brooklyn,11234,2018
553,2018-10-01,DOG,Pit Bull,,U,False,Brooklyn,11223,2018
554,2018-09-17,DOG,Maltese,8,F,False,Brooklyn,11230,2018
555,2018-09-29,DOG,MEDIUM MIXED BREED,2,F,False,Brooklyn,11234,2018
556,2018-09-14,DOG,Bull dog,,U,False,Brooklyn,11209,2018
557,2018-09-20,DOG,UNKNOWN,,U,False,Brooklyn,11226,2018
558,2018-09-24,DOG,UNCERTAIN,,U,False,Brooklyn,11215,2018
559,2018-09-26,DOG,LABRADOR/PIT BULL X,7,F,False,Brooklyn,11207,2018
560,2018-09-23,DOG,Boston Terrier,2,M,True,Brooklyn,11217,2018
561,2018-09-30,DOG,Pit Bull,,U,False,Brooklyn,0,2018
562,2018-09-20,DOG,UNKNOWN,,U,False,Brooklyn,11204,2018
563,2018-09-26,DOG,,,U,False,Brooklyn,11238,2018
564,2018-10-04,DOG,SMALL MIXED BREED,7,M,False,Brooklyn,11217,2018
565,2018-10-06,DOG,Mixed/Other,,U,False,Brooklyn,11231,2018
566,2018-10-03,DOG,Siberian Husky,2,F,False,Brooklyn,11214,2018
567,2018-10-07,DOG,Pit Bull,,U,False,Brooklyn,11225,2018
568,2018-10-06,DOG,Siberian Husky,,U,False,Brooklyn,11226,2018
569,2018-09-24,DOG,,,U,False,Brooklyn,11235,2018
570,2018-09-29,DOG,MIXED,11,F,True,Brooklyn,11229,2018
571,2018-09-26,DOG,JACK RUSSELL MIX,9,M,True,Brooklyn,11203,2018
572,2018-09-29,DOG,Chihuahua,,U,False,Brooklyn,11207,2018
573,2018-09-29,DOG,Australian Shepherd,,U,False,Brooklyn,11201,2018
574,2018-10-03,DOG,POMERIAN/MALTESE X,,U,False,Brooklyn,11236,2018
575,2018-10-05,DOG,UNKNOWN,,U,False,Brooklyn,0,2018
576,2018-10-12,DOG,American Pit Bull Mix / Pit Bull Mix,8,M,False,Brooklyn,11208,2018
577,2018-10-13,DOG,MEDIUM MIXED BREED,,M,False,Brooklyn,11206,2018
578,2018-10-03,DOG,Pit Bull,,U,False,Brooklyn,11222,2018
579,2018-10-14,DOG,TERRIER MIX,5,M,True,Brooklyn,0,2018
580,2018-10-14,DOG,MEDIUM MIXED BREED,,U,False,Brooklyn,11208,2018
581,2018-10-16,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11203,2018
582,2018-10-16,DOG,LARGE MIXED BREED,6,M,False,Brooklyn,11208,2018
583,2018-10-10,DOG,SMALL MIXED BREED,6,M,False,Brooklyn,11224,2018
584,2018-10-08,DOG,Pit Bull,,U,False,Brooklyn,11221,2018
585,2018-10-16,DOG,Labrador Retriever,6,M,True,Brooklyn,11228,2018
586,2018-10-07,DOG,UNKNOWN,,U,False,Brooklyn,0,2018
587,2018-10-22,DOG,"Bull Dog, French",5,M,False,Brooklyn,11235,2018
588,2018-10-23,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11206,2018
589,2018-10-21,DOG,LARGE MIXED BREED,2,M,False,Brooklyn,11208,2018
590,2018-10-26,DOG,MEDIUM MIXED BREED,4,M,False,Brooklyn,11208,2018
591,2018-10-28,DOG,Pit Bull,,U,False,Brooklyn,0,2018
592,2018-10-28,DOG,Beagle,,U,False,Brooklyn,11218,2018
593,2018-10-29,DOG,Labrador Retriever,,U,False,Brooklyn,11221,2018
594,2018-10-24,DOG,UNCERTAIN,,U,False,Brooklyn,11226,2018
595,2018-10-29,DOG,UNCERTAIN,,U,False,Brooklyn,11237,2018
596,2018-10-16,DOG,Pit Bull,,U,False,Brooklyn,11231,2018
597,2018-10-06,DOG,TERRIER,3,U,False,Brooklyn,11216,2018
598,2018-10-30,DOG,Labrador Retriever,,U,False,Brooklyn,11209,2018
599,2018-10-30,DOG,,,U,False,Brooklyn,11235,2018
600,2018-10-08,DOG,Boxer,,U,False,Brooklyn,11207,2018
601,2018-10-10,DOG,MIXED,,U,False,Brooklyn,11214,2018
602,2018-10-30,DOG,UNKNOWN,,U,False,Brooklyn,0,2018
603,2018-10-10,DOG,BOXER X,,U,False,Brooklyn,0,2018
604,2018-10-09,DOG,UNCERTAIN,,U,False,Brooklyn,0,2018
605,2018-10-24,DOG,Maltese,,U,False,Brooklyn,0,2018
606,2018-08-17,DOG,,,U,False,Brooklyn,11208,2018
607,2018-08-16,DOG,MUTT,,U,False,Brooklyn,11207,2018
608,2018-10-13,DOG,Pit Bull,3,M,False,Brooklyn,11223,2018
609,2018-10-10,DOG,Pit Bull,,U,False,Brooklyn,11234,2018
610,2018-10-10,DOG,UNKNOWN,,U,False,Brooklyn,11234,2018
611,2018-11-04,DOG,Pit Bull,,U,False,Brooklyn,11208,2018
612,2018-10-17,DOG,,,U,False,Brooklyn,11221,2018
613,2018-10-21,DOG,UNKNOWN,,U,False,Brooklyn,0,2018
614,2018-10-13,DOG,Beagle,,U,False,Brooklyn,11226,2018
615,2018-10-17,DOG,Samoyed,,U,False,Brooklyn,0,2018
616,2018-10-13,DOG,UNKNOWN,,U,False,Brooklyn,0,2018
617,2018-11-01,DOG,Australian Shepherd,3,F,True,Brooklyn,11222,2018
618,2018-11-07,DOG,MEDIUM MIXED BREED,3,M,False,Brooklyn,11213,2018
619,2018-10-22,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,True,Brooklyn,11237,2018
620,2018-11-01,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,0,2018
621,2018-10-20,DOG,Chihuahua,,U,False,Brooklyn,0,2018
622,2018-10-31,DOG,Pit Bull,,U,False,Brooklyn,11235,2018
623,2018-10-20,DOG,AMERICAN STAFF TERRIER X,9,M,True,Brooklyn,11235,2018
624,2018-11-09,DOG,Shiba Inu,3,F,True,Brooklyn,11223,2018
625,2018-10-29,DOG,Cotton De Tulear,10,M,True,Brooklyn,11223,2018
626,2018-10-31,DOG,UNCERTAIN,,U,False,Brooklyn,11234,2018
627,2018-10-28,DOG,Pit Bull,4,M,True,Brooklyn,11211,2018
628,2018-11-12,DOG,"Bull Dog, English",3,F,True,Brooklyn,11249,2018
629,2018-11-13,DOG,LARGE MIXED BREED,,M,False,Brooklyn,11225,2018
630,2018-11-10,DOG,Maltese,,U,False,Brooklyn,11225,2018
631,2018-11-10,DOG,Maltese,,U,False,Brooklyn,11225,2018
632,2018-11-11,DOG,Pit Bull,,U,False,Brooklyn,11207,2018
633,2018-10-25,DOG,TERRIER X,8,M,True,Brooklyn,11206,2018
634,2018-11-09,DOG,Pit Bull,,U,False,Brooklyn,0,2018
635,2018-11-15,DOG,Cock-A-Poo,11,M,True,Brooklyn,11225,2018
636,2018-11-18,DOG,,,U,False,Brooklyn,0,2018
637,2018-11-07,DOG,UNKNOWN,,U,False,Brooklyn,11201,2018
638,2018-11-17,DOG,MEDIUM MIXED BREED,5,M,False,Brooklyn,11204,2018
639,2018-11-20,DOG,MEDIUM MIXED BREED,3,M,False,Brooklyn,11235,2018
640,2018-11-11,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11221,2018
641,2018-11-12,DOG,UNKNOWN,,U,False,Brooklyn,11220,2018
642,2018-11-12,DOG,Pit Bull,,U,False,Brooklyn,0,2018
643,2018-11-13,DOG,Pit Bull,,U,False,Brooklyn,11237,2018
644,2018-11-10,DOG,Shih Tzu,,U,False,Brooklyn,11209,2018
645,2018-11-21,DOG,Pit Bull,,U,False,Brooklyn,11226,2018
646,2018-11-15,DOG,German Shepherd,,U,False,Brooklyn,11212,2018
647,2018-11-20,DOG,RETRIEVER X,,U,True,Brooklyn,11205,2018
648,2018-10-21,DOG,MALTIPOO,5,M,False,Brooklyn,11233,2018
649,2018-11-22,DOG,UNKNOWN,,U,False,Brooklyn,11204,2018
650,2018-11-26,DOG,Mixed/Other,5,F,False,Brooklyn,11223,2018
651,2018-11-24,DOG,Shih Tzu,6,M,False,Brooklyn,11208,2018
652,2018-11-03,DOG,Pit Bull,,U,False,Brooklyn,11221,2018
653,2018-11-04,DOG,TERRIER,,U,False,Brooklyn,11223,2018
654,2018-11-25,DOG,Mixed/Other,1,M,False,Brooklyn,11231,2018
655,2018-11-01,DOG,Maltese,,U,False,Brooklyn,11212,2018
656,2018-10-31,DOG,Pit Bull,,F,False,Brooklyn,11225,2018
657,2018-11-30,DOG,LARGE MIXED BREED,,F,False,Brooklyn,11216,2018
658,2018-12-02,DOG,Mixed/Other,,U,False,Brooklyn,11238,2018
659,2018-11-28,DOG,AMERICAN STAFF TERRIER X,4,M,True,Brooklyn,11217,2018
660,2018-11-15,DOG,Rottweiler,,U,False,Brooklyn,11214,2018
661,2018-10-28,DOG,American Pit Bull Mix / Pit Bull Mix,3,F,True,Brooklyn,11207,2018
662,2018-11-11,DOG,German Shepherd,,U,False,Brooklyn,0,2018
663,2018-12-02,DOG,Shih Tzu,,U,False,Brooklyn,11220,2018
664,2018-11-13,DOG,Chihuahua,,U,False,Brooklyn,0,2018
665,2018-11-05,DOG,Cairn Terrier,,U,False,Brooklyn,11215,2018
666,2018-12-05,DOG,Shih Tzu,5,F,True,Brooklyn,11239,2018
667,2018-11-05,DOG,Staffordshire Bull Terrier,3,M,True,Brooklyn,11231,2018
668,2018-12-09,DOG,Pit Bull,2,M,False,Brooklyn,11236,2018
669,2018-12-06,DOG,"Poodle, Miniature",,U,False,Brooklyn,11228,2018
670,2018-11-15,DOG,Havanese,,U,False,Brooklyn,11229,2018
671,2018-11-19,DOG,American Pit Bull Terrier/Pit Bull,1,F,True,Brooklyn,11234,2018
672,2018-12-11,DOG,PIT BULL / BEAGLE X,1,F,False,Brooklyn,11204,2018
673,2018-12-13,DOG,,,U,False,Brooklyn,11235,2018
674,2018-11-19,DOG,Maltese,,U,False,Brooklyn,11234,2018
675,2018-12-17,DOG,Shih Tzu,2YRS,F,True,Brooklyn,11220,2018
676,2018-12-07,DOG,UNKNOWN,,U,False,Brooklyn,11219,2018
677,2018-12-08,DOG,HUSKY,,U,False,Brooklyn,11207,2018
678,2018-11-22,DOG,Labrador Retriever,3,M,True,Brooklyn,11209,2018
679,2018-11-02,DOG,Labrador Retriever,,U,False,Brooklyn,0,2018
680,2018-12-22,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11236,2018
681,2018-12-17,DOG,Greyhound,,U,False,Brooklyn,11235,2018
682,2018-12-24,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11213,2018
